0,1,2,3,4,5,6,7,8,9,target
-0.2807085728667248,-0.05959978942391808,0.9033126856728365,-1.3166669712533237,-0.2116565059570981,1.6610137887804717,0.6143860221733486,-1.6617413058663089,-1.2367668493442312,1.6731787302645071,1
-0.9910654012235117,-0.4570656812714885,0.7174181351953973,-0.2055165394894195,0.05123310009419792,-0.44140069598269926,1.1451458080248034,0.9622193759137556,-0.6046992145253648,2.657997943080639,2
-0.27441532745251745,-4.143297052561403,0.976276530584747,3.5257343492212807,-0.6156392600965589,-1.2753509799311038,-1.9766798686657951,-4.283560043861266,-0.10249608313828307,-4.236518384132141,0
-0.7584354725389562,-0.034741995047863905,0.21187173260274617,-1.4711429684074173,-0.8416708857671663,-1.4636899594393875,3.9375999878773422,-0.6629158025773093,-0.9650788981637538,2.131737994833826,1
1.331444154959766,-0.21065736972171656,2.1108810782003893,0.6137259784618562,0.20078776444517268,-3.7174828684769086,1.8805234072970904,-5.730782753036689,1.998384815613604,-3.572607502313812,0
1.6337684101137095,1.6168407690845417,2.0886684171329026,0.32857084969696254,0.7470540906924718,-2.8872200518852362,-0.28594895373474183,-1.3507188903145648,1.429494908251044,-1.00059168825406,0
-1.2472715242068684,-1.2248963591798487,1.2621503903897089,-0.7575625090765995,-0.4275291485336977,1.0264533532127027,3.411649465989004,-0.6326236758238395,3.0004948626677916,0.43459965122653454,0
1.6310143505059918,-0.535093017262779,0.6692969035799843,1.5225770237631508,0.01766470495544541,1.8476573825504836,1.5142094883039234,1.7824978122328505,1.240559336480806,1.474759620261933,0
0.9250026844595671,-2.5164864964526945,-0.5997696439695211,1.1219830781757651,0.3532967205980561,-2.3163147877284334,3.3676398492460273,1.8514593050121562,0.5624631364338927,2.5263749993876705,1
0.5140410029998146,1.6327160471423712,1.0834082003640062,0.4534410438146145,1.1547131960383255,3.6879304636175916,-0.5672633307222771,-2.457865275049476,-1.9378765770258939,2.0620652826563863,1
-0.11472261611457694,0.1876624401859952,0.8683344749395496,2.109227366924254,0.26145363741440864,2.41248414952616,0.17984323544834918,0.35810048364419567,-0.44122749712011744,1.7187733537332228,1
1.2578099118695345,2.5687025280080573,1.399647167280559,1.1131889017339611,-0.752881933495001,0.8817745725984297,1.164787004417946,-1.6776956664513518,0.9037695609292338,2.991348986826785,2
1.5219474292651038,0.863251451025523,1.0747821715876773,-1.2710020370575408,0.5936038305072391,1.141276281635188,2.34535031347184,-2.770010942165858,-2.8426798491716436,3.9755948581381775,1
0.5023052533238093,0.6993041955525755,0.8331764772374478,0.6050455727411597,0.15060868358695997,-3.527268991632964,0.7869711995636428,-3.0481842832426937,0.6486247437153153,-2.379573244209343,0
-0.12422966380940798,-2.578062950029543,-0.8451872982878171,2.0264333993475447,-1.2187948073916293,-1.081422381320155,0.14147781191196818,-1.3838154883777487,-1.7236783352317544,-2.002038208887764,0
-0.573027223052045,3.5221296839207046,-2.3575894227247165,3.7896241224604945,-1.119639800061859,-0.3791333123725699,0.9883759580992766,-0.4731813653347582,3.197970504255291,1.161754783910669,2
-0.08587816103623805,1.839920611953597,1.1235453849272732,1.0300342777555138,-0.03224353749989645,-0.7849637824114997,-0.414500471827569,0.4114727151580556,1.4719690254888183,-0.005499214535546693,0
-0.7659320965242351,-3.5744421472502323,-1.6302055865264071,0.6266264367834405,-1.7245269308308198,0.2742734819956125,2.6391626844299116,1.1156338788436861,2.544809645206365,3.296489903865781,1
